,name,date,pageviews
121,MySQL,201801,60727.0
122,MySQL,201802,57649.0
123,MySQL,201803,62461.0
124,MySQL,201804,63814.0
125,MySQL,201805,65106.0
126,MySQL,201806,61547.0
0,Transparent_Network_Substrate,200712,68.0
1,Transparent_Network_Substrate,200801,116.0
2,Transparent_Network_Substrate,200802,107.0
3,Transparent_Network_Substrate,200803,102.0
4,Transparent_Network_Substrate,200804,123.0
5,Transparent_Network_Substrate,200805,109.0
6,Transparent_Network_Substrate,200806,141.0
7,Transparent_Network_Substrate,200807,142.0
8,Transparent_Network_Substrate,200808,144.0
9,Transparent_Network_Substrate,200809,148.0
10,Transparent_Network_Substrate,200810,126.0
11,Transparent_Network_Substrate,200811,131.0
12,Transparent_Network_Substrate,200812,227.0
13,Transparent_Network_Substrate,200901,202.0
14,Transparent_Network_Substrate,200902,138.0
15,Transparent_Network_Substrate,200903,195.0
16,Transparent_Network_Substrate,200904,154.0
17,Transparent_Network_Substrate,200905,124.0
18,Transparent_Network_Substrate,200906,112.0
19,Transparent_Network_Substrate,200907,145.0
20,Transparent_Network_Substrate,200908,97.0
21,Transparent_Network_Substrate,200909,111.0
22,Transparent_Network_Substrate,200910,128.0
23,Transparent_Network_Substrate,200911,132.0
24,Transparent_Network_Substrate,200912,81.0
25,Transparent_Network_Substrate,201001,97.0
26,Transparent_Network_Substrate,201002,78.0
27,Transparent_Network_Substrate,201003,90.0
28,Transparent_Network_Substrate,201004,98.0
29,Transparent_Network_Substrate,201005,75.0
30,Transparent_Network_Substrate,201006,79.0
31,Transparent_Network_Substrate,201007,77.0
32,Transparent_Network_Substrate,201008,84.0
33,Transparent_Network_Substrate,201009,113.0
34,Transparent_Network_Substrate,201010,116.0
35,Transparent_Network_Substrate,201011,140.0
36,Transparent_Network_Substrate,201012,119.0
37,Transparent_Network_Substrate,201101,143.0
38,Transparent_Network_Substrate,201102,132.0
39,Transparent_Network_Substrate,201103,83.0
40,Transparent_Network_Substrate,201104,99.0
41,Transparent_Network_Substrate,201105,86.0
42,Transparent_Network_Substrate,201106,100.0
43,Transparent_Network_Substrate,201107,97.0
44,Transparent_Network_Substrate,201108,101.0
45,Transparent_Network_Substrate,201109,84.0
46,Transparent_Network_Substrate,201110,120.0
47,Transparent_Network_Substrate,201111,119.0
48,Transparent_Network_Substrate,201112,82.0
49,Transparent_Network_Substrate,201201,96.0
50,Transparent_Network_Substrate,201202,95.0
51,Transparent_Network_Substrate,201203,76.0
52,Transparent_Network_Substrate,201204,74.0
53,Transparent_Network_Substrate,201205,114.0
54,Transparent_Network_Substrate,201206,98.0
55,Transparent_Network_Substrate,201207,108.0
56,Transparent_Network_Substrate,201208,127.0
57,Transparent_Network_Substrate,201209,129.0
58,Transparent_Network_Substrate,201210,140.0
59,Transparent_Network_Substrate,201211,134.0
60,Transparent_Network_Substrate,201212,87.0
61,Transparent_Network_Substrate,201301,131.0
62,Transparent_Network_Substrate,201302,148.0
63,Transparent_Network_Substrate,201303,156.0
64,Transparent_Network_Substrate,201304,173.0
65,Transparent_Network_Substrate,201305,144.0
66,Transparent_Network_Substrate,201306,149.0
67,Transparent_Network_Substrate,201307,177.0
68,Transparent_Network_Substrate,201308,148.0
69,Transparent_Network_Substrate,201309,138.0
70,Transparent_Network_Substrate,201310,136.0
71,Transparent_Network_Substrate,201311,145.0
72,Transparent_Network_Substrate,201312,92.0
73,Transparent_Network_Substrate,201401,137.0
74,Transparent_Network_Substrate,201402,155.0
75,Transparent_Network_Substrate,201403,157.0
76,Transparent_Network_Substrate,201404,149.0
77,Transparent_Network_Substrate,201405,121.0
78,Transparent_Network_Substrate,201406,123.0
79,Transparent_Network_Substrate,201407,144.0
80,Transparent_Network_Substrate,201408,143.0
81,Transparent_Network_Substrate,201409,140.0
82,Transparent_Network_Substrate,201410,172.0
83,Transparent_Network_Substrate,201411,181.0
84,Transparent_Network_Substrate,201412,142.0
85,Transparent_Network_Substrate,201501,142.0
86,Transparent_Network_Substrate,201502,151.0
87,Transparent_Network_Substrate,201503,156.0
88,Transparent_Network_Substrate,201504,139.0
89,Transparent_Network_Substrate,201505,138.0
90,Transparent_Network_Substrate,201506,123.0
91,Transparent_Network_Substrate,201507,2104.0
92,Transparent_Network_Substrate,201508,2043.0
93,Transparent_Network_Substrate,201509,2088.0
94,Transparent_Network_Substrate,201510,2155.0
95,Transparent_Network_Substrate,201511,1874.0
96,Transparent_Network_Substrate,201512,1804.0
97,Transparent_Network_Substrate,201601,1958.0
98,Transparent_Network_Substrate,201602,1999.0
99,Transparent_Network_Substrate,201603,2013.0
100,Transparent_Network_Substrate,201604,2010.0
101,Transparent_Network_Substrate,201605,1975.0
102,Transparent_Network_Substrate,201606,1935.0
103,Transparent_Network_Substrate,201607,1765.0
104,Transparent_Network_Substrate,201608,2128.0
105,Transparent_Network_Substrate,201609,2256.0
106,Transparent_Network_Substrate,201610,2158.0
107,Transparent_Network_Substrate,201611,1931.0
108,Transparent_Network_Substrate,201612,1732.0
109,Transparent_Network_Substrate,201701,1860.0
110,Transparent_Network_Substrate,201702,1944.0
111,Transparent_Network_Substrate,201703,2185.0
112,Transparent_Network_Substrate,201704,1883.0
113,Transparent_Network_Substrate,201705,1940.0
114,Transparent_Network_Substrate,201706,1847.0
115,Transparent_Network_Substrate,201707,1680.0
116,Transparent_Network_Substrate,201708,1798.0
117,Transparent_Network_Substrate,201709,1637.0
118,Transparent_Network_Substrate,201710,1765.0
119,Transparent_Network_Substrate,201711,1778.0
120,Transparent_Network_Substrate,201712,1440.0
121,Transparent_Network_Substrate,201801,1661.0
122,Transparent_Network_Substrate,201802,1591.0
123,Transparent_Network_Substrate,201803,1776.0
124,Transparent_Network_Substrate,201804,1725.0
125,Transparent_Network_Substrate,201805,1890.0
126,Transparent_Network_Substrate,201806,1653.0
0,Deep_web,200712,9239.0
1,Deep_web,200801,17790.0
2,Deep_web,200802,17609.0
3,Deep_web,200803,17651.0
4,Deep_web,200804,18513.0
5,Deep_web,200805,17654.0
6,Deep_web,200806,15334.0
7,Deep_web,200807,7736.0
8,Deep_web,200808,7396.0
9,Deep_web,200809,13044.0
10,Deep_web,200810,10714.0
11,Deep_web,200811,11805.0
12,Deep_web,200812,11500.0
13,Deep_web,200901,10021.0
14,Deep_web,200902,15812.0
15,Deep_web,200903,42332.0
16,Deep_web,200904,15570.0
17,Deep_web,200905,15068.0
18,Deep_web,200906,22587.0
19,Deep_web,200907,10841.0
20,Deep_web,200908,9880.0
21,Deep_web,200909,10708.0
22,Deep_web,200910,9409.0
23,Deep_web,200911,9000.0
24,Deep_web,200912,8598.0
25,Deep_web,201001,8578.0
26,Deep_web,201002,7274.0
27,Deep_web,201003,8363.0
28,Deep_web,201004,8214.0
29,Deep_web,201005,7588.0
30,Deep_web,201006,6101.0
31,Deep_web,201007,7929.0
32,Deep_web,201008,9096.0
33,Deep_web,201009,9263.0
34,Deep_web,201010,9734.0
35,Deep_web,201011,9088.0
36,Deep_web,201012,11895.0
37,Deep_web,201101,10374.0
38,Deep_web,201102,10772.0
39,Deep_web,201103,20963.0
40,Deep_web,201104,10434.0
41,Deep_web,201105,15566.0
42,Deep_web,201106,27016.0
43,Deep_web,201107,41035.0
44,Deep_web,201108,50544.0
45,Deep_web,201109,44816.0
46,Deep_web,201110,92503.0
47,Deep_web,201111,72070.0
48,Deep_web,201112,56192.0
49,Deep_web,201201,108169.0
50,Deep_web,201202,115099.0
51,Deep_web,201203,78268.0
52,Deep_web,201204,79968.0
53,Deep_web,201205,40625.0
54,Deep_web,201206,28345.0
55,Deep_web,201207,30307.0
56,Deep_web,201208,25443.0
57,Deep_web,201209,24364.0
58,Deep_web,201210,28029.0
59,Deep_web,201211,26399.0
60,Deep_web,201212,26934.0
61,Deep_web,201301,26140.0
62,Deep_web,201302,20634.0
63,Deep_web,201303,21358.0
64,Deep_web,201304,21765.0
65,Deep_web,201305,15367.0
66,Deep_web,201306,15683.0
67,Deep_web,201307,13946.0
68,Deep_web,201308,13080.0
69,Deep_web,201309,10139.0
70,Deep_web,201310,17697.0
71,Deep_web,201311,14440.0
72,Deep_web,201312,12556.0
73,Deep_web,201401,16690.0
74,Deep_web,201402,21870.0
75,Deep_web,201403,18727.0
76,Deep_web,201404,13776.0
77,Deep_web,201405,15701.0
78,Deep_web,201406,13965.0
79,Deep_web,201407,15035.0
80,Deep_web,201408,15491.0
81,Deep_web,201409,18459.0
82,Deep_web,201410,14152.0
83,Deep_web,201411,16636.0
84,Deep_web,201412,14352.0
85,Deep_web,201501,14352.0
86,Deep_web,201502,13194.0
87,Deep_web,201503,14452.0
88,Deep_web,201504,13573.0
89,Deep_web,201505,53130.0
90,Deep_web,201506,134648.0
91,Deep_web,201507,16934.0
92,Deep_web,201508,12794.0
93,Deep_web,201509,8028.0
94,Deep_web,201510,9430.0
95,Deep_web,201511,7709.0
96,Deep_web,201512,5800.0
97,Deep_web,201601,37248.0
98,Deep_web,201602,80700.0
99,Deep_web,201603,101320.0
100,Deep_web,201604,152852.0
101,Deep_web,201605,155071.0
102,Deep_web,201606,175487.0
103,Deep_web,201607,185361.0
104,Deep_web,201608,143406.0
105,Deep_web,201609,150568.0
106,Deep_web,201610,161974.0
107,Deep_web,201611,167472.0
108,Deep_web,201612,147101.0
109,Deep_web,201701,160528.0
110,Deep_web,201702,164883.0
111,Deep_web,201703,146651.0
112,Deep_web,201704,131576.0
113,Deep_web,201705,142807.0
114,Deep_web,201706,115975.0
115,Deep_web,201707,129758.0
116,Deep_web,201708,132831.0
117,Deep_web,201709,112554.0
118,Deep_web,201710,113238.0
119,Deep_web,201711,99926.0
120,Deep_web,201712,105952.0
121,Deep_web,201801,121658.0
122,Deep_web,201802,99593.0
123,Deep_web,201803,89090.0
124,Deep_web,201804,93233.0
125,Deep_web,201805,81534.0
126,Deep_web,201806,78813.0
0,EAP,200712,469.0
1,EAP,200801,1017.0
2,EAP,200802,985.0
3,EAP,200803,894.0
4,EAP,200804,1069.0
5,EAP,200805,954.0
6,EAP,200806,893.0
7,EAP,200807,888.0
8,EAP,200808,737.0
9,EAP,200809,904.0
10,EAP,200810,942.0
11,EAP,200811,983.0
12,EAP,200812,1209.0
13,EAP,200901,1327.0
14,EAP,200902,1043.0
15,EAP,200903,1105.0
16,EAP,200904,989.0
17,EAP,200905,946.0
18,EAP,200906,1006.0
19,EAP,200907,914.0
20,EAP,200908,772.0
21,EAP,200909,872.0
22,EAP,200910,919.0
23,EAP,200911,872.0
24,EAP,200912,648.0
25,EAP,201001,835.0
26,EAP,201002,862.0
27,EAP,201003,862.0
28,EAP,201004,882.0
29,EAP,201005,839.0
30,EAP,201006,622.0
31,EAP,201007,572.0
32,EAP,201008,800.0
33,EAP,201009,930.0
34,EAP,201010,973.0
35,EAP,201011,1096.0
36,EAP,201012,815.0
37,EAP,201101,1110.0
38,EAP,201102,1022.0
39,EAP,201103,1221.0
40,EAP,201104,966.0
41,EAP,201105,1224.0
42,EAP,201106,1026.0
43,EAP,201107,1104.0
44,EAP,201108,913.0
45,EAP,201109,897.0
46,EAP,201110,1055.0
47,EAP,201111,1209.0
48,EAP,201112,850.0
49,EAP,201201,1188.0
50,EAP,201202,1211.0
51,EAP,201203,1087.0
52,EAP,201204,922.0
53,EAP,201205,1098.0
54,EAP,201206,1059.0
55,EAP,201207,1044.0
56,EAP,201208,899.0
57,EAP,201209,914.0
58,EAP,201210,1026.0
59,EAP,201211,803.0
60,EAP,201212,590.0
61,EAP,201301,1196.0
62,EAP,201302,859.0
63,EAP,201303,871.0
64,EAP,201304,601.0
65,EAP,201305,613.0
66,EAP,201306,681.0
67,EAP,201307,672.0
68,EAP,201308,546.0
69,EAP,201309,773.0
70,EAP,201310,659.0
71,EAP,201311,662.0
72,EAP,201312,550.0
73,EAP,201401,828.0
74,EAP,201402,768.0
75,EAP,201403,676.0
76,EAP,201404,604.0
77,EAP,201405,677.0
78,EAP,201406,648.0
79,EAP,201407,547.0
80,EAP,201408,440.0
81,EAP,201409,469.0
82,EAP,201410,583.0
83,EAP,201411,551.0
84,EAP,201412,447.0
85,EAP,201501,563.0
86,EAP,201502,496.0
87,EAP,201503,572.0
88,EAP,201504,541.0
89,EAP,201505,505.0
90,EAP,201506,500.0
91,EAP,201507,1072.0
92,EAP,201508,982.0
93,EAP,201509,967.0
94,EAP,201510,1006.0
95,EAP,201511,981.0
96,EAP,201512,895.0
97,EAP,201601,945.0
98,EAP,201602,986.0
99,EAP,201603,998.0
100,EAP,201604,962.0
101,EAP,201605,779.0
102,EAP,201606,717.0
103,EAP,201607,705.0
104,EAP,201608,813.0
105,EAP,201609,734.0
106,EAP,201610,824.0
107,EAP,201611,800.0
108,EAP,201612,701.0
109,EAP,201701,794.0
110,EAP,201702,723.0
111,EAP,201703,954.0
112,EAP,201704,724.0
113,EAP,201705,708.0
114,EAP,201706,786.0
115,EAP,201707,731.0
116,EAP,201708,731.0
117,EAP,201709,804.0
118,EAP,201710,905.0
119,EAP,201711,932.0
120,EAP,201712,1354.0
121,EAP,201801,1212.0
122,EAP,201802,973.0
123,EAP,201803,1185.0
124,EAP,201804,1221.0
125,EAP,201805,1130.0
126,EAP,201806,1152.0
0,Computer_network,200712,77948.0
1,Computer_network,200801,158964.0
2,Computer_network,200802,166456.0
3,Computer_network,200803,156933.0
4,Computer_network,200804,159380.0
5,Computer_network,200805,155336.0
6,Computer_network,200806,171182.0
7,Computer_network,200807,161663.0
8,Computer_network,200808,151030.0
9,Computer_network,200809,185414.0
10,Computer_network,200810,175542.0
11,Computer_network,200811,184206.0
12,Computer_network,200812,146364.0
13,Computer_network,200901,174835.0
14,Computer_network,200902,177617.0
15,Computer_network,200903,192313.0
16,Computer_network,200904,163241.0
17,Computer_network,200905,167638.0
18,Computer_network,200906,176764.0
19,Computer_network,200907,174554.0
20,Computer_network,200908,172737.0
21,Computer_network,200909,193600.0
22,Computer_network,200910,182124.0
23,Computer_network,200911,186063.0
24,Computer_network,200912,156670.0
25,Computer_network,201001,183698.0
26,Computer_network,201002,187952.0
27,Computer_network,201003,206234.0
28,Computer_network,201004,187695.0
29,Computer_network,201005,185139.0
30,Computer_network,201006,156288.0
31,Computer_network,201007,169916.0
32,Computer_network,201008,240321.0
33,Computer_network,201009,266757.0
34,Computer_network,201010,256053.0
35,Computer_network,201011,237811.0
36,Computer_network,201012,214258.0
37,Computer_network,201101,248349.0
38,Computer_network,201102,215574.0
39,Computer_network,201103,228074.0
40,Computer_network,201104,177845.0
41,Computer_network,201105,193602.0
42,Computer_network,201106,184771.0
43,Computer_network,201107,0.0
44,Computer_network,201108,172631.0
45,Computer_network,201109,172417.0
46,Computer_network,201110,182736.0
47,Computer_network,201111,207120.0
48,Computer_network,201112,156570.0
49,Computer_network,201201,200617.0
50,Computer_network,201202,197923.0
51,Computer_network,201203,187072.0
52,Computer_network,201204,164092.0
53,Computer_network,201205,173890.0
54,Computer_network,201206,193060.0
55,Computer_network,201207,186408.0
56,Computer_network,201208,180028.0
57,Computer_network,201209,210445.0
58,Computer_network,201210,216479.0
59,Computer_network,201211,205462.0
60,Computer_network,201212,167039.0
61,Computer_network,201301,212983.0
62,Computer_network,201302,206578.0
63,Computer_network,201303,215419.0
64,Computer_network,201304,101837.0
65,Computer_network,201305,190529.0
66,Computer_network,201306,203689.0
67,Computer_network,201307,192933.0
68,Computer_network,201308,156315.0
69,Computer_network,201309,162612.0
70,Computer_network,201310,176470.0
71,Computer_network,201311,175199.0
72,Computer_network,201312,134414.0
73,Computer_network,201401,149761.0
74,Computer_network,201402,149419.0
75,Computer_network,201403,158161.0
76,Computer_network,201404,135846.0
77,Computer_network,201405,133017.0
78,Computer_network,201406,136977.0
79,Computer_network,201407,131377.0
80,Computer_network,201408,126485.0
81,Computer_network,201409,159468.0
82,Computer_network,201410,138412.0
83,Computer_network,201411,135340.0
84,Computer_network,201412,121177.0
85,Computer_network,201501,135592.0
86,Computer_network,201502,117378.0
87,Computer_network,201503,124920.0
88,Computer_network,201504,114138.0
89,Computer_network,201505,127201.0
90,Computer_network,201506,82574.0
91,Computer_network,201507,131215.0
92,Computer_network,201508,138268.0
93,Computer_network,201509,149396.0
94,Computer_network,201510,150667.0
95,Computer_network,201511,143420.0
96,Computer_network,201512,120248.0
97,Computer_network,201601,147389.0
98,Computer_network,201602,140830.0
99,Computer_network,201603,138516.0
100,Computer_network,201604,124976.0
101,Computer_network,201605,138375.0
102,Computer_network,201606,138132.0
103,Computer_network,201607,122038.0
104,Computer_network,201608,133662.0
105,Computer_network,201609,136375.0
106,Computer_network,201610,128913.0
107,Computer_network,201611,132537.0
108,Computer_network,201612,107513.0
109,Computer_network,201701,111554.0
110,Computer_network,201702,100242.0
111,Computer_network,201703,105286.0
112,Computer_network,201704,92143.0
113,Computer_network,201705,102103.0
114,Computer_network,201706,101521.0
115,Computer_network,201707,106428.0
116,Computer_network,201708,98177.0
117,Computer_network,201709,117916.0
118,Computer_network,201710,117995.0
119,Computer_network,201711,124162.0
120,Computer_network,201712,102818.0
121,Computer_network,201801,125755.0
122,Computer_network,201802,112861.0
123,Computer_network,201803,109218.0
124,Computer_network,201804,112074.0
125,Computer_network,201805,112945.0
126,Computer_network,201806,102766.0
0,Matroska,200712,6404.0
1,Matroska,200801,10021.0
2,Matroska,200802,8180.0
3,Matroska,200803,8942.0
4,Matroska,200804,8382.0
5,Matroska,200805,7594.0
6,Matroska,200806,6688.0
7,Matroska,200807,6701.0
8,Matroska,200808,9585.0
9,Matroska,200809,9736.0
10,Matroska,200810,10112.0
11,Matroska,200811,11136.0
12,Matroska,200812,11260.0
13,Matroska,200901,13470.0
14,Matroska,200902,10900.0
15,Matroska,200903,11397.0
16,Matroska,200904,10777.0
17,Matroska,200905,12346.0
18,Matroska,200906,11014.0
19,Matroska,200907,11564.0
20,Matroska,200908,11580.0
21,Matroska,200909,11801.0
22,Matroska,200910,12894.0
23,Matroska,200911,13269.0
24,Matroska,200912,14895.0
25,Matroska,201001,17643.0
26,Matroska,201002,14213.0
27,Matroska,201003,12664.0
28,Matroska,201004,10821.0
29,Matroska,201005,11928.0
30,Matroska,201006,7378.0
31,Matroska,201007,7688.0
32,Matroska,201008,13383.0
33,Matroska,201009,12994.0
34,Matroska,201010,13322.0
35,Matroska,201011,13850.0
36,Matroska,201012,16640.0
37,Matroska,201101,18821.0
38,Matroska,201102,11739.0
39,Matroska,201103,11672.0
40,Matroska,201104,9866.0
41,Matroska,201105,9878.0
42,Matroska,201106,9464.0
43,Matroska,201107,10257.0
44,Matroska,201108,9815.0
45,Matroska,201109,7899.0
46,Matroska,201110,9713.0
47,Matroska,201111,10872.0
48,Matroska,201112,11911.0
49,Matroska,201201,14817.0
50,Matroska,201202,11105.0
51,Matroska,201203,9332.0
52,Matroska,201204,9217.0
53,Matroska,201205,8425.0
54,Matroska,201206,7922.0
55,Matroska,201207,8623.0
56,Matroska,201208,8365.0
57,Matroska,201209,8195.0
58,Matroska,201210,8940.0
59,Matroska,201211,9060.0
60,Matroska,201212,10533.0
61,Matroska,201301,11718.0
62,Matroska,201302,8957.0
63,Matroska,201303,8788.0
64,Matroska,201304,7769.0
65,Matroska,201305,7110.0
66,Matroska,201306,6050.0
67,Matroska,201307,6352.0
68,Matroska,201308,6742.0
69,Matroska,201309,7136.0
70,Matroska,201310,7724.0
71,Matroska,201311,7977.0
72,Matroska,201312,8287.0
73,Matroska,201401,9125.0
74,Matroska,201402,6632.0
75,Matroska,201403,6173.0
76,Matroska,201404,9234.0
77,Matroska,201405,5241.0
78,Matroska,201406,4350.0
79,Matroska,201407,4788.0
80,Matroska,201408,5536.0
81,Matroska,201409,5145.0
82,Matroska,201410,5625.0
83,Matroska,201411,5982.0
84,Matroska,201412,6637.0
85,Matroska,201501,7152.0
86,Matroska,201502,5077.0
87,Matroska,201503,4963.0
88,Matroska,201504,4519.0
89,Matroska,201505,4187.0
90,Matroska,201506,3725.0
91,Matroska,201507,16741.0
92,Matroska,201508,15855.0
93,Matroska,201509,15394.0
94,Matroska,201510,15859.0
95,Matroska,201511,16124.0
96,Matroska,201512,17297.0
97,Matroska,201601,17500.0
98,Matroska,201602,16026.0
99,Matroska,201603,16523.0
100,Matroska,201604,17901.0
101,Matroska,201605,17953.0
102,Matroska,201606,15645.0
103,Matroska,201607,14720.0
104,Matroska,201608,13672.0
105,Matroska,201609,13380.0
106,Matroska,201610,13804.0
107,Matroska,201611,14931.0
108,Matroska,201612,15892.0
109,Matroska,201701,16635.0
110,Matroska,201702,14167.0
111,Matroska,201703,14434.0
112,Matroska,201704,12833.0
113,Matroska,201705,13217.0
114,Matroska,201706,11754.0
115,Matroska,201707,14177.0
116,Matroska,201708,13942.0
117,Matroska,201709,12654.0
118,Matroska,201710,13321.0
119,Matroska,201711,12395.0
120,Matroska,201712,14412.0
121,Matroska,201801,13768.0
122,Matroska,201802,11235.0
123,Matroska,201803,12800.0
124,Matroska,201804,13095.0
125,Matroska,201805,13018.0
126,Matroska,201806,10991.0
0,Digital_signature,200712,18727.0
1,Digital_signature,200801,31937.0
2,Digital_signature,200802,34246.0
3,Digital_signature,200803,33090.0
4,Digital_signature,200804,39726.0
5,Digital_signature,200805,42022.0
6,Digital_signature,200806,39056.0
7,Digital_signature,200807,36565.0
8,Digital_signature,200808,31533.0
9,Digital_signature,200809,34345.0
10,Digital_signature,200810,36349.0
11,Digital_signature,200811,37565.0
12,Digital_signature,200812,33020.0
13,Digital_signature,200901,35355.0
14,Digital_signature,200902,37235.0
15,Digital_signature,200903,42844.0
16,Digital_signature,200904,41254.0
17,Digital_signature,200905,41039.0
18,Digital_signature,200906,37561.0
19,Digital_signature,200907,37681.0
20,Digital_signature,200908,35468.0
21,Digital_signature,200909,38297.0
22,Digital_signature,200910,40459.0
23,Digital_signature,200911,44249.0
24,Digital_signature,200912,38560.0
25,Digital_signature,201001,39548.0
26,Digital_signature,201002,42721.0
27,Digital_signature,201003,50574.0
28,Digital_signature,201004,48536.0
29,Digital_signature,201005,45245.0
30,Digital_signature,201006,31832.0
31,Digital_signature,201007,33154.0
32,Digital_signature,201008,45883.0
33,Digital_signature,201009,48699.0
34,Digital_signature,201010,52604.0
35,Digital_signature,201011,51286.0
36,Digital_signature,201012,51572.0
37,Digital_signature,201101,49542.0
38,Digital_signature,201102,42648.0
39,Digital_signature,201103,47834.0
40,Digital_signature,201104,44131.0
41,Digital_signature,201105,46701.0
42,Digital_signature,201106,39900.0
43,Digital_signature,201107,41066.0
44,Digital_signature,201108,37436.0
45,Digital_signature,201109,35295.0
46,Digital_signature,201110,41072.0
47,Digital_signature,201111,45442.0
48,Digital_signature,201112,38596.0
49,Digital_signature,201201,42283.0
50,Digital_signature,201202,44652.0
51,Digital_signature,201203,46334.0
52,Digital_signature,201204,43038.0
53,Digital_signature,201205,46074.0
54,Digital_signature,201206,42391.0
55,Digital_signature,201207,43374.0
56,Digital_signature,201208,40779.0
57,Digital_signature,201209,47782.0
58,Digital_signature,201210,0.0
59,Digital_signature,201211,48202.0
60,Digital_signature,201212,44463.0
61,Digital_signature,201301,48909.0
62,Digital_signature,201302,49657.0
63,Digital_signature,201303,58018.0
64,Digital_signature,201304,59968.0
65,Digital_signature,201305,59777.0
66,Digital_signature,201306,50864.0
67,Digital_signature,201307,50699.0
68,Digital_signature,201308,43025.0
69,Digital_signature,201309,38976.0
70,Digital_signature,201310,49158.0
71,Digital_signature,201311,46795.0
72,Digital_signature,201312,49165.0
73,Digital_signature,201401,40884.0
74,Digital_signature,201402,44297.0
75,Digital_signature,201403,49610.0
76,Digital_signature,201404,45281.0
77,Digital_signature,201405,42411.0
78,Digital_signature,201406,35319.0
79,Digital_signature,201407,35599.0
80,Digital_signature,201408,34178.0
81,Digital_signature,201409,42991.0
82,Digital_signature,201410,40329.0
83,Digital_signature,201411,41226.0
84,Digital_signature,201412,36780.0
85,Digital_signature,201501,37494.0
86,Digital_signature,201502,36592.0
87,Digital_signature,201503,40616.0
88,Digital_signature,201504,40946.0
89,Digital_signature,201505,38767.0
90,Digital_signature,201506,26152.0
91,Digital_signature,201507,35953.0
92,Digital_signature,201508,35335.0
93,Digital_signature,201509,41973.0
94,Digital_signature,201510,44932.0
95,Digital_signature,201511,41029.0
96,Digital_signature,201512,42317.0
97,Digital_signature,201601,41524.0
98,Digital_signature,201602,43834.0
99,Digital_signature,201603,56331.0
100,Digital_signature,201604,43811.0
101,Digital_signature,201605,46405.0
102,Digital_signature,201606,40097.0
103,Digital_signature,201607,34520.0
104,Digital_signature,201608,36031.0
105,Digital_signature,201609,39753.0
106,Digital_signature,201610,40998.0
107,Digital_signature,201611,44912.0
108,Digital_signature,201612,43628.0
109,Digital_signature,201701,42669.0
110,Digital_signature,201702,39505.0
111,Digital_signature,201703,49200.0
112,Digital_signature,201704,44955.0
113,Digital_signature,201705,48443.0
114,Digital_signature,201706,41418.0
115,Digital_signature,201707,38653.0
116,Digital_signature,201708,37642.0
117,Digital_signature,201709,39625.0
118,Digital_signature,201710,41446.0
119,Digital_signature,201711,54550.0
120,Digital_signature,201712,50639.0
121,Digital_signature,201801,47275.0
122,Digital_signature,201802,44313.0
123,Digital_signature,201803,49102.0
124,Digital_signature,201804,48648.0
125,Digital_signature,201805,50630.0
126,Digital_signature,201806,36363.0
0,Data_center,200712,10833.0
1,Data_center,200801,21890.0
2,Data_center,200802,22269.0
3,Data_center,200803,22120.0
4,Data_center,200804,25664.0
5,Data_center,200805,27586.0
6,Data_center,200806,30075.0
7,Data_center,200807,28377.0
8,Data_center,200808,25610.0
9,Data_center,200809,28693.0
10,Data_center,200810,28539.0
11,Data_center,200811,26411.0
12,Data_center,200812,22630.0
13,Data_center,200901,28640.0
14,Data_center,200902,29956.0
15,Data_center,200903,37141.0
16,Data_center,200904,33098.0
17,Data_center,200905,32502.0
18,Data_center,200906,32972.0
19,Data_center,200907,34717.0
20,Data_center,200908,32649.0
21,Data_center,200909,33384.0
22,Data_center,200910,35728.0
23,Data_center,200911,36196.0
24,Data_center,200912,30919.0
25,Data_center,201001,33324.0
26,Data_center,201002,35653.0
27,Data_center,201003,49700.0
28,Data_center,201004,46894.0
29,Data_center,201005,46081.0
30,Data_center,201006,39338.0
31,Data_center,201007,40670.0
32,Data_center,201008,57811.0
33,Data_center,201009,58048.0
34,Data_center,201010,62143.0
35,Data_center,201011,58200.0
36,Data_center,201012,57936.0
37,Data_center,201101,64884.0
38,Data_center,201102,58903.0
39,Data_center,201103,61045.0
40,Data_center,201104,56344.0
41,Data_center,201105,57564.0
42,Data_center,201106,60049.0
43,Data_center,201107,57459.0
44,Data_center,201108,50970.0
45,Data_center,201109,43946.0
46,Data_center,201110,50826.0
47,Data_center,201111,53837.0
48,Data_center,201112,42223.0
49,Data_center,201201,52328.0
50,Data_center,201202,55545.0
51,Data_center,201203,55336.0
52,Data_center,201204,50386.0
53,Data_center,201205,55403.0
54,Data_center,201206,56029.0
55,Data_center,201207,59985.0
56,Data_center,201208,54828.0
57,Data_center,201209,57847.0
58,Data_center,201210,70749.0
59,Data_center,201211,64368.0
60,Data_center,201212,54930.0
61,Data_center,201301,70787.0
62,Data_center,201302,74203.0
63,Data_center,201303,78019.0
64,Data_center,201304,54739.0
65,Data_center,201305,50447.0
66,Data_center,201306,70230.0
67,Data_center,201307,66337.0
68,Data_center,201308,57330.0
69,Data_center,201309,54827.0
70,Data_center,201310,64022.0
71,Data_center,201311,58426.0
72,Data_center,201312,47215.0
73,Data_center,201401,45347.0
74,Data_center,201402,50201.0
75,Data_center,201403,52485.0
76,Data_center,201404,51808.0
77,Data_center,201405,48809.0
78,Data_center,201406,45105.0
79,Data_center,201407,45942.0
80,Data_center,201408,43443.0
81,Data_center,201409,49070.0
82,Data_center,201410,49560.0
83,Data_center,201411,46828.0
